2214,浙江农林大学05专业组(化学或生物)
2216,浙江中医药大学03专业组(不限)
2216,浙江中医药大学04专业组(化学)
2216,浙江中医药大学05专业组(化学或生物)
2221,宁波大学02专业组(不限)
2221,宁波大学03专业组(化学)
2221,宁波大学04专业组(化学或生物)
2222,宁波工程学院01专业组(不限)
2222,宁波工程学院02专业组(不限)
2222,宁波工程学院03专业组(化学)
2223,绍兴文理学院02专业组(化学)
2228,温州大学02专业组(不限)
2231,嘉兴学院02专业组(不限)
2231,嘉兴学院03专业组(化学)
2231,嘉兴学院04专业组(化学或生物)
2240,浙江外国语学院02专业组(不限)
2241,温州医科大学01专业组(化学或生物)
2241,温州医科大学02专业组(化学或生物)
2242,浙江大学医学院01专业组(化学或生物)
2245,宁波诺丁汉大学03专业组(不限)
2245,宁波诺丁汉大学04专业组(不限)
2248,温州肯恩大学02专业组(不限)
2249,浙大城市学院02专业组(不限)
2250,浙大宁波理工学院02专业组(不限)
2251,浙江海洋大学02专业组(不限)
2251,浙江海洋大学03专业组(不限)
2251,浙江海洋大学04专业组(化学)
2251,浙江海洋大学05专业组(化学或生物)
2261,湖州师范学院02专业组(不限)
2261,湖州师范学院03专业组(不限)
2261,湖州师范学院04专业组(化学或生物)
2268,丽水学院03专业组(不限)
2268,丽水学院04专业组(不限)
2268,丽水学院05专业组(化学)
2268,丽水学院06专业组(化学或生物)
2272,浙江水利水电学院02专业组(不限)
2272,浙江水利水电学院03专业组(化学或地理)
2275,湖州学院02专业组(不限)
2276,温州理工学院01专业组(不限)
2277,嘉兴南湖学院01专业组(不限)
2301,中国科学技术大学01专业组(不限)
2301,中国科学技术大学02专业组(化学)
2302,合肥工业大学03专业组(不限)
2302,合肥工业大学04专业组(化学)
2302,合肥工业大学05专业组(化学或生物)
2303,安徽大学02专业组(不限)
2303,安徽大学03专业组(不限)
2304,安徽医科大学03专业组(化学或生物)
2304,安徽医科大学04专业组(化学和生物)
2305,安徽建筑大学02专业组(不限)
2305,安徽建筑大学03专业组(化学)
2305,安徽建筑大学04专业组(化学或生物)
2305,安徽建筑大学05专业组(地理)
2306,安徽农业大学03专业组(不限)
2306,安徽农业大学04专业组(化学)
2306,安徽农业大学05专业组(化学或生物)
2307,安徽中医药大学02专业组(不限)
2307,安徽中医药大学03专业组(不限)
2307,安徽中医药大学04专业组(生物)
2308,安徽工程大学01专业组(不限)
2308,安徽工程大学02专业组(化学)
2309,安徽师范大学04专业组(不限)
2309,安徽师范大学05专业组(化学)
2309,安徽师范大学06专业组(化学或生物)
2309,安徽师范大学07专业组(化学或地理)
2310,安徽科技学院01专业组(不限)
2310,安徽科技学院02专业组(化学)
2310,安徽科技学院03专业组(化学或生物)
2321,安徽财经大学03专业组(不限)
2321,安徽财经大学04专业组(不限)
2321,安徽财经大学05专业组(不限)
2321,安徽财经大学06专业组(不限)
2327,合肥学院02专业组(不限)
2327,合肥学院03专业组(化学)
2327,合肥学院04专业组(化学或生物)
2331,阜阳师范大学03专业组(不限)
2331,阜阳师范大学04专业组(思想政治或地理)
2332,蚌埠医学院03专业组(不限)
2332,蚌埠医学院04专业组(化学)
2332,蚌埠医学院05专业组(化学或生物)
2341,安徽理工大学01专业组(不限)
2341,安徽理工大学02专业组(不限)
2341,安徽理工大学03专业组(不限)
2341,安徽理工大学04专业组(化学)
2341,安徽理工大学05专业组(化学或生物)
2341,安徽理工大学06专业组(化学和生物)
2341,安徽理工大学07专业组(地理)
2342,宿州学院03专业组(不限)
